"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL7R",0,1.33209645480466,0.971,0.54,0,"0","IL7R"
"LTB",0,1.08692767232036,0.981,0.651,0,"0","LTB"
"ITGB1",0,0.775968887954806,0.741,0.394,0,"0","ITGB1"
"GPR183",0,0.749574463214083,0.521,0.199,0,"0","GPR183"
"LDHB",0,0.745640339226373,0.9,0.571,0,"0","LDHB"
"VIM",0,0.74266362277219,0.952,0.765,0,"0","VIM"
"JUNB",0,0.740766871051662,0.897,0.768,0,"0","JUNB"
"TNFAIP3",0,0.736359350845342,0.69,0.395,0,"0","TNFAIP3"
"AQP3",0,0.735431191000077,0.374,0.094,0,"0","AQP3"
"TRADD",0,0.708905048785908,0.471,0.162,0,"0","TRADD"
"TRAC",0,0.696660568132435,0.856,0.522,0,"0","TRAC"
"ANXA1",0,0.677225996500809,0.866,0.551,0,"0","ANXA1"
"GSTK1",0,0.653069353674865,0.781,0.482,0,"0","GSTK1"
"PLP2",0,0.644425435215765,0.529,0.232,0,"0","PLP2"
"INPP4B",0,0.640737111251914,0.407,0.132,0,"0","INPP4B"
"TRAT1",0,0.637100750359434,0.463,0.167,0,"0","TRAT1"
"MAL",0,0.632268424718239,0.465,0.182,0,"0","MAL"
"FXYD5",0,0.626704532535777,0.865,0.622,0,"0","FXYD5"
"CORO1B",0,0.614451174422489,0.418,0.165,0,"0","CORO1B"
"NOSIP",0,0.611969907147976,0.668,0.372,0,"0","NOSIP"
"GATA3",0,0.58512017288108,0.345,0.124,0,"0","GATA3"
"ZFP36L2",0,0.575101158305665,0.934,0.787,0,"0","ZFP36L2"
"RCAN3",0,0.571000299610709,0.625,0.304,0,"0","RCAN3"
"IL32",0,0.560033462565315,0.956,0.677,0,"0","IL32"
"CD40LG",0,0.551101986441604,0.28,0.066,0,"0","CD40LG"
"TIMP1",0,0.548641580554967,0.46,0.183,0,"0","TIMP1"
"S100A10",0,0.537510664366845,0.894,0.674,0,"0","S100A10"
"TTC39C",0,0.527222609680386,0.497,0.233,0,"0","TTC39C"
"RGCC",0,0.526738514441936,0.352,0.138,0,"0","RGCC"
"LIMS1",0,0.502370860759215,0.355,0.144,0,"0","LIMS1"
"PAG1",0,0.50085719738233,0.451,0.21,0,"0","PAG1"
"TNFRSF4",0,0.499904241662386,0.203,0.027,0,"0","TNFRSF4"
"HINT1",0,0.498722597090794,0.954,0.796,0,"0","HINT1"
"SOCS3",0,0.494286960667307,0.321,0.122,0,"0","SOCS3"
"AP3M2",0,0.46216345585214,0.287,0.1,0,"0","AP3M2"
"PBXIP1",0,0.454788037366388,0.488,0.25,0,"0","PBXIP1"
"ARHGAP15",0,0.452950006051648,0.562,0.317,0,"0","ARHGAP15"
"TPT1",0,0.444818482710094,1,0.998,0,"0","TPT1"
"S100A11",0,0.442505802933242,0.698,0.401,0,"0","S100A11"
"TNFRSF25",0,0.438894680966716,0.314,0.116,0,"0","TNFRSF25"
"MDFIC",0,0.435518060358581,0.402,0.19,0,"0","MDFIC"
"CD28",0,0.435436993143354,0.294,0.103,0,"0","CD28"
"CD69",0,0.433689855031924,0.803,0.582,0,"0","CD69"
"ITM2A",0,0.433327874087711,0.481,0.268,0,"0","ITM2A"
"LEPROTL1",0,0.432224979879106,0.726,0.466,0,"0","LEPROTL1"
"CRIP1",0,0.419633358939578,0.47,0.256,0,"0","CRIP1"
"RPL36",0,0.418483200356206,1,0.975,0,"0","RPL36"
"PASK",0,0.408215634177971,0.226,0.09,0,"0","PASK"
"TCF7",0,0.406841909214625,0.678,0.397,0,"0","TCF7"
"LPAR6",0,0.406166818580748,0.235,0.081,0,"0","LPAR6"
"FYB",0,0.404950911942972,0.838,0.601,0,"0","FYB"
"RPL36A",0,0.403433083131931,0.954,0.805,0,"0","RPL36A"
"SARAF",0,0.398993448529217,0.914,0.713,0,"0","SARAF"
"RPLP0",0,0.398220723149544,0.993,0.925,0,"0","RPLP0"
"SLC2A3",0,0.397981758041658,0.453,0.255,0,"0","SLC2A3"
"TRBC2",0,0.389059242577459,0.797,0.631,0,"0","TRBC2"
"DNAJB1",0,0.381664226783099,0.598,0.364,0,"0","DNAJB1"
"FOS",0,0.373796534479388,0.897,0.811,0,"0","FOS"
"S100A4",0,0.373764543126716,0.957,0.783,0,"0","S100A4"
"MAF",0,0.370007707571721,0.252,0.106,0,"0","MAF"
"CD2",0,0.366963371387776,0.779,0.501,0,"0","CD2"
"RPSA",0,0.365981153859941,0.998,0.96,0,"0","RPSA"
"EEF1A1",0,0.361201970387371,1,0.999,0,"0","EEF1A1"
"RPS18",0,0.36005542152369,1,0.998,0,"0","RPS18"
"CD4",0,0.358067131034616,0.284,0.094,0,"0","CD4"
"TMEM123",0,0.357316842699019,0.645,0.402,0,"0","TMEM123"
"TOB1",0,0.350322939898555,0.434,0.258,0,"0","TOB1"
"FLT3LG",0,0.349192526842855,0.303,0.135,0,"0","FLT3LG"
"RNASET2",0,0.340938234668933,0.622,0.391,0,"0","RNASET2"
"CFAP36",0,0.340767966615047,0.236,0.09,0,"0","CFAP36"
"CDC14A",0,0.34037928788857,0.259,0.105,0,"0","CDC14A"
"RPS12",0,0.339264352774866,1,0.998,0,"0","RPS12"
"RPS4X",0,0.335668731779159,1,0.987,0,"0","RPS4X"
"TMEM238",0,0.333776252099208,0.324,0.157,0,"0","TMEM238"
"RPS25",0,0.329631872796808,1,0.983,0,"0","RPS25"
"RPL39",0,0.327467187567234,1,0.991,0,"0","RPL39"
"CD3E",0,0.327379623416555,0.884,0.607,0,"0","CD3E"
"ITM2B",0,0.325847553446693,0.951,0.82,0,"0","ITM2B"
"PTGER4",0,0.324805384662863,0.326,0.169,0,"0","PTGER4"
"RPLP1",0,0.321815314310252,1,0.999,0,"0","RPLP1"
"RPL34",0,0.32126469113626,1,0.995,0,"0","RPL34"
"KLF6",0,0.321202605526956,0.803,0.612,0,"0","KLF6"
"RPS29",0,0.320567224623252,1,0.993,0,"0","RPS29"
"CAMK4",0,0.317503531450278,0.397,0.212,0,"0","CAMK4"
"RPL11",0,0.317110053835175,1,0.995,0,"0","RPL11"
"TXN",0,0.315885039813444,0.477,0.276,0,"0","TXN"
"TNFSF10",0,0.315151822441807,0.272,0.117,0,"0","TNFSF10"
"RPL10",0,0.314980254179193,1,0.999,0,"0","RPL10"
"CD6",0,0.314975920979815,0.373,0.207,0,"0","CD6"
"RPS8",0,0.309803888415436,1,0.989,0,"0","RPS8"
"SERINC5",0,0.309203490183955,0.282,0.131,0,"0","SERINC5"
"ARID5B",0,0.308955477202325,0.418,0.25,0,"0","ARID5B"
"CDKN1B",0,0.307603495747602,0.5,0.311,0,"0","CDKN1B"
"CYLD",0,0.30729481466838,0.576,0.379,0,"0","CYLD"
"RPL28",0,0.304808130983261,1,0.996,0,"0","RPL28"
"RPL6",0,0.304422096303739,0.999,0.98,0,"0","RPL6"
"ABRACL",0,0.303258634347655,0.512,0.313,0,"0","ABRACL"
"CCDC167",0,0.300643163360881,0.304,0.152,0,"0","CCDC167"
"RPL13",0,0.300602194480664,1,0.999,0,"0","RPL13"
"LEF1",0,1.0369030931348,0.583,0.202,0,"1","LEF1"
"TCF71",0,1.02033073907186,0.774,0.385,0,"1","TCF7"
"CCR7",0,1.00974554389457,0.523,0.167,0,"1","CCR7"
"IL6ST",0,0.941060532816276,0.462,0.143,0,"1","IL6ST"
"TSHZ2",0,0.916892825216776,0.329,0.063,0,"1","TSHZ2"
"FHIT",0,0.910661787251242,0.359,0.068,0,"1","FHIT"
"MAL1",0,0.898663529717359,0.509,0.179,0,"1","MAL"
"TRABD2A",0,0.846802190659328,0.436,0.144,0,"1","TRABD2A"
"RCAN31",0,0.833653201676555,0.634,0.309,0,"1","RCAN3"
"NOSIP1",0,0.822978811909618,0.695,0.373,0,"1","NOSIP"
"LDHB1",0,0.814479122133164,0.887,0.58,0,"1","LDHB"
"OXNAD1",0,0.780561618700314,0.518,0.232,0,"1","OXNAD1"
"RPL23",0,0.766659406940932,0.997,0.936,0,"1","RPL23"
"RPS13",0,0.764371411365487,1,0.98,0,"1","RPS13"
"RGS10",0,0.762510735614111,0.642,0.339,0,"1","RGS10"
"PIK3IP1",0,0.717887242896519,0.64,0.369,0,"1","PIK3IP1"
"RPS3A",0,0.714146735378947,1,0.993,0,"1","RPS3A"
"CAMK41",0,0.713926531485697,0.453,0.205,0,"1","CAMK4"
"EIF3E",0,0.707408409687517,0.916,0.694,0,"1","EIF3E"
"CHRM3-AS2",0,0.706814961661097,0.293,0.07,0,"1","CHRM3-AS2"
"RPL22",0,0.705160289136094,0.999,0.957,0,"1","RPL22"
"RPL21",0,0.675270172371219,1,0.993,0,"1","RPL21"
"MAML2",0,0.673337267910663,0.431,0.2,0,"1","MAML2"
"SATB1",0,0.670819931765761,0.501,0.25,0,"1","SATB1"
"RPL341",0,0.667287132209469,1,0.995,0,"1","RPL34"
"RPS121",0,0.665738472299879,1,0.998,0,"1","RPS12"
"SELL",0,0.658288765089948,0.722,0.407,0,"1","SELL"
"RPS81",0,0.651282268721526,1,0.989,0,"1","RPS8"
"RPL32",0,0.646515020715412,1,0.996,0,"1","RPL32"
"RPL9",0,0.636639172415227,1,0.987,0,"1","RPL9"
"LEPROTL11",0,0.629677359185632,0.731,0.47,0,"1","LEPROTL1"
"RPL30",0,0.628728954507719,1,0.995,0,"1","RPL30"
"RPS20",0,0.626428180180992,0.997,0.954,0,"1","RPS20"
"RPL7",0,0.625239940773912,0.997,0.947,0,"1","RPL7"
"EEF1B2",0,0.623292802305475,0.995,0.933,0,"1","EEF1B2"
"RPL35A",0,0.621220305526161,1,0.982,0,"1","RPL35A"
"RPS6",0,0.620576272195596,1,0.991,0,"1","RPS6"
"RPS10",0,0.608261104862668,0.998,0.94,0,"1","RPS10"
"RPL5",0,0.607832913707896,0.999,0.975,0,"1","RPL5"
"RPL31",0,0.60707026069503,0.989,0.911,0,"1","RPL31"
"LINC00861",0,0.604225539440548,0.517,0.293,0,"1","LINC00861"
"SARAF1",0,0.593165517510264,0.907,0.719,0,"1","SARAF"
"TPT11",0,0.588021699916054,1,0.998,0,"1","TPT1"
"RPS16",0,0.581212863074157,0.999,0.983,0,"1","RPS16"
"RPL111",0,0.578817428106394,1,0.995,0,"1","RPL11"
"RPS14",0,0.578120268183841,1,0.997,0,"1","RPS14"
"RPLP2",0,0.572489802413653,1,0.988,0,"1","RPLP2"
"BCL11B",0,0.570248980190081,0.541,0.321,0,"1","BCL11B"
"RPL391",0,0.569082642115839,1,0.991,0,"1","RPL39"
"RPL38",0,0.564119181794282,0.999,0.961,0,"1","RPL38"
"TOMM7",0,0.558050830970323,0.981,0.885,0,"1","TOMM7"
"RPS28",0,0.557929513678331,1,0.989,0,"1","RPS28"
"RPL131",0,0.555324728285616,1,0.999,0,"1","RPL13"
"RPS251",0,0.55496070298432,0.999,0.983,0,"1","RPS25"
"RPL36A1",0,0.547882200681582,0.96,0.807,0,"1","RPL36A"
"ABLIM1",0,0.547467951022826,0.394,0.207,0,"1","ABLIM1"
"RPS5",0,0.54306604274332,0.998,0.956,0,"1","RPS5"
"RPS15A",0,0.541409008631286,1,0.992,0,"1","RPS15A"
"RPS4X1",0,0.535444278960691,1,0.987,0,"1","RPS4X"
"RPL37",0,0.532376335948166,1,0.991,0,"1","RPL37"
"C6orf48",0,0.531323616903394,0.582,0.374,0,"1","C6orf48"
"RPS23",0,0.529947604263344,1,0.994,0,"1","RPS23"
"TRAT11",0,0.524346009301607,0.375,0.189,0,"1","TRAT1"
"C12orf57",0,0.52161686286698,0.825,0.631,0,"1","C12orf57"
"RPS27A",0,0.515729896750769,1,0.996,0,"1","RPS27A"
"CD27",0,0.513330009344535,0.471,0.254,0,"1","CD27"
"RPL24",0,0.51075521241221,0.999,0.971,0,"1","RPL24"
"GIMAP7",0,0.507797896243867,0.712,0.489,0,"1","GIMAP7"
"RPL361",0,0.507221718276206,0.999,0.976,0,"1","RPL36"
"FYB1",0,0.500000552454769,0.833,0.607,0,"1","FYB"
"FOXP1",0,0.499035598576382,0.699,0.493,0,"1","FOXP1"
"RPS27",0,0.48418980642244,1,0.998,0,"1","RPS27"
"RPS21",0,0.48384856071605,1,0.969,0,"1","RPS21"
"IL7R1",0,0.48218919501232,0.926,0.557,0,"1","IL7R"
"NPM1",0,0.481795954886063,0.958,0.844,0,"1","NPM1"
"DGKA",0,0.481200634667411,0.366,0.199,0,"1","DGKA"
"LTB1",0,0.4772110105971,0.962,0.661,0,"1","LTB"
"LDLRAP1",0,0.470768839544241,0.29,0.133,0,"1","LDLRAP1"
"RPS291",0,0.468753056158794,1,0.993,0,"1","RPS29"
"RPS17",0,0.460328345344817,0.968,0.876,0,"1","RPS17"
"SNHG8",0,0.459473038920766,0.714,0.534,0,"1","SNHG8"
"ITGA6",0,0.458003526473758,0.258,0.118,0,"1","ITGA6"
"RPL10A",0,0.457943399215615,0.999,0.969,0,"1","RPL10A"
"NDFIP1",0,0.453955490099257,0.518,0.338,0,"1","NDFIP1"
"NSA2",0,0.453018649583524,0.788,0.624,0,"1","NSA2"
"RPL18",0,0.449606504518926,1,0.987,0,"1","RPL18"
"EEF1A11",0,0.446144478997745,1,0.999,0,"1","EEF1A1"
"RPL4",0,0.444204873714971,0.983,0.898,0,"1","RPL4"
"SERINC51",0,0.443149276566373,0.28,0.134,0,"1","SERINC5"
"RPL19",0,0.440918840411673,1,0.994,0,"1","RPL19"
"GIMAP1",0,0.434290953788085,0.423,0.256,0,"1","GIMAP1"
"PRKCA",0,0.433933876394624,0.257,0.111,0,"1","PRKCA"
"NACA",0,0.430365644307632,0.998,0.97,0,"1","NACA"
"ST13",0,0.428322849211246,0.651,0.488,0,"1","ST13"
"RPL12",0,0.426117970319883,1,0.984,0,"1","RPL12"
"RPL37A",0,0.423785593958005,0.999,0.982,0,"1","RPL37A"
"NUCB2",0,0.416603170334867,0.423,0.258,0,"1","NUCB2"
"GLTSCR2",0,0.416429832808284,0.886,0.742,0,"1","GLTSCR2"
"TESPA1",0,0.414840682272021,0.279,0.143,0,"1","TESPA1"
"RPS181",0,0.408698100081782,1,0.998,0,"1","RPS18"
"RPL29",0,0.408130377177659,0.999,0.983,0,"1","RPL29"
"ACTN1",0,0.407935645153266,0.204,0.068,0,"1","ACTN1"
"RPS9",0,0.407265604364709,0.999,0.983,0,"1","RPS9"
"TMEM1231",0,0.404402018105418,0.599,0.415,0,"1","TMEM123"
"UQCRB",0,0.402474376003054,0.925,0.814,0,"1","UQCRB"
"RPL61",0,0.399764327349209,0.999,0.981,0,"1","RPL6"
"RPL14",0,0.394038642276722,0.999,0.984,0,"1","RPL14"
"RPL3",0,0.388952702932215,1,0.991,0,"1","RPL3"
"RPL17",0,0.387445050350837,0.719,0.568,0,"1","RPL17"
"RPS3",0,0.379931872519352,1,0.993,0,"1","RPS3"
"RPL101",0,0.37917696686669,1,0.999,0,"1","RPL10"
"MLLT3",0,0.377032054823418,0.233,0.115,0,"1","MLLT3"
"FAM101B",0,0.374205011596563,0.278,0.147,0,"1","FAM101B"
"STMN3",0,0.366867599069819,0.271,0.152,0,"1","STMN3"
"RPLP11",0,0.366787265415254,1,0.999,0,"1","RPLP1"
"RPL27",0,0.366522095877964,0.997,0.962,0,"1","RPL27"
"SESN3",0,0.366394477832926,0.246,0.134,0,"1","SESN3"
"NAP1L1",0,0.363487525326891,0.828,0.669,0,"1","NAP1L1"
"SH3YL1",0,0.361416612614549,0.255,0.139,0,"1","SH3YL1"
"AC006129.2",0,0.358903463091931,0.324,0.204,0,"1","AC006129.2"
"RPL27A",0,0.358861587758234,0.999,0.987,0,"1","RPL27A"
"UBA52",0,0.356453233460707,0.998,0.977,0,"1","UBA52"
"RPL13A",0,0.355064400256788,1,0.991,0,"1","RPL13A"
"RPL26",0,0.354316748264083,1,0.99,0,"1","RPL26"
"MYC",0,0.352542608945513,0.22,0.113,0,"1","MYC"
"RPSA1",0,0.345630566987243,0.998,0.96,0,"1","RPSA"
"FAM102A",0,0.342846833020227,0.254,0.145,0,"1","FAM102A"
"IPCEF1",0,0.342571988528408,0.244,0.132,0,"1","IPCEF1"
"ALKBH7",0,0.342123120287735,0.418,0.286,0,"1","ALKBH7"
"COX7C",0,0.341754814191561,0.951,0.851,0,"1","COX7C"
"RPL18A",0,0.34174177115015,1,0.991,0,"1","RPL18A"
"GNB2L1",0,0.339915450117818,0.991,0.944,0,"1","GNB2L1"
"CCDC109B",0,0.337940045739228,0.456,0.318,0,"1","CCDC109B"
"TXK",0,0.334563744192323,0.348,0.196,0,"1","TXK"
"C1orf228",0,0.334031092104779,0.203,0.099,0,"1","C1orf228"
"CHD3",0,0.331087104478624,0.388,0.269,0,"1","CHD3"
"PSIP1",0,0.330464421952665,0.56,0.426,0,"1","PSIP1"
"MGAT4A",0,0.329004542851659,0.521,0.375,0,"1","MGAT4A"
"SNHG25",0,0.325380007431662,0.401,0.283,0,"1","SNHG25"
"ANP32B",0,0.324716255837104,0.721,0.579,0,"1","ANP32B"
"COX4I1",0,0.320706845875974,0.945,0.857,0,"1","COX4I1"
"TRAF3IP3",0,0.318404553226311,0.674,0.534,0,"1","TRAF3IP3"
"RPL41",0,0.31835919054279,1,0.994,0,"1","RPL41"
"EIF2S3",0,0.316215388735954,0.566,0.431,0,"1","EIF2S3"
"INPP4B1",0,0.314821044108789,0.268,0.163,0,"1","INPP4B"
"RSL1D1",0,0.311800208425607,0.518,0.391,0,"1","RSL1D1"
"RPS15",0,0.309921833564355,1,0.989,0,"1","RPS15"
"UXT",0,0.308954830548501,0.707,0.574,0,"1","UXT"
"RPL281",0,0.308937750140645,1,0.996,0,"1","RPL28"
"RPS2",0,0.306303086600821,1,0.995,0,"1","RPS2"
"BCL2",1.85061039297226e-285,0.346876778587199,0.378,0.269,5.21668563674951e-281,"1","BCL2"
"KLRD1",0,0.41433984286143,0.783,0.268,0,"10","KLRD1"
"PRF1",0,0.401041996985798,0.753,0.272,0,"10","PRF1"
"GNLY",0,0.380706454842117,0.886,0.404,0,"10","GNLY"
"SPON2",0,0.371061292962629,0.521,0.171,0,"10","SPON2"
"GZMH",0,0.367301663926952,0.766,0.263,0,"10","GZMH"
"GZMB",0,0.354120044251332,0.773,0.259,0,"10","GZMB"
"FGFBP2",0,0.339513278480407,0.734,0.246,0,"10","FGFBP2"
"CEP78",0,0.335200916047789,0.42,0.148,0,"10","CEP78"
"NKG7",0,0.306106839947251,0.992,0.46,0,"10","NKG7"
"CD247",1.16591381366914e-289,0.303942052011959,0.799,0.451,3.28659444935195e-285,"10","CD247"
"TCF72",4.6675055329072e-283,0.372592639851121,0.794,0.435,1.31572313467121e-278,"10","TCF7"
"BCL11B1",1.08558158391683e-272,0.345426144686898,0.669,0.345,3.06014592690314e-268,"10","BCL11B"
"AAK1",5.19946551497493e-238,0.359545643508141,0.838,0.503,1.46567733401628e-233,"10","AAK1"
"PCSK7",1.34697546081593e-214,0.30404086130536,0.632,0.344,3.79698912649402e-210,"10","PCSK7"
"FYB2",3.25064241312899e-211,0.341628820066432,0.934,0.633,9.1632358983693e-207,"10","FYB"
"XIST",1.1400341923552e-185,0.328542135506495,0.62,0.356,3.21364238483006e-181,"10","XIST"
"IGKC",0,1.57776591825065,0.74,0.201,0,"11","IGKC"
"MS4A1",0,1.56376458075564,0.937,0.124,0,"11","MS4A1"
"CD74",0,1.56280347774491,1,0.542,0,"11","CD74"
"HLA-DRA",0,1.52898139145305,0.997,0.324,0,"11","HLA-DRA"
"IGLC2",0,1.49732062849273,0.458,0.103,0,"11","IGLC2"
"IGHM",0,1.43449652706321,0.804,0.101,0,"11","IGHM"
"CD79A",0,1.41127016141245,0.926,0.133,0,"11","CD79A"
"IGHD",0,1.39000988582884,0.743,0.085,0,"11","IGHD"
"BANK1",0,1.26183946560541,0.817,0.098,0,"11","BANK1"
"HLA-DRB1",0,1.21347768362313,0.957,0.321,0,"11","HLA-DRB1"
"RALGPS2",0,1.18227405808765,0.803,0.132,0,"11","RALGPS2"
"MEF2C",0,1.16383480727828,0.768,0.104,0,"11","MEF2C"
"HLA-DQA1",0,1.13686408365008,0.844,0.149,0,"11","HLA-DQA1"
"IGLC3",0,1.11898771993585,0.308,0.06,0,"11","IGLC3"
"CD79B",0,1.11651458035125,0.816,0.161,0,"11","CD79B"
"HLA-DQB1",0,1.10365510928502,0.886,0.212,0,"11","HLA-DQB1"
"HLA-DPB1",0,1.08766877288967,0.975,0.409,0,"11","HLA-DPB1"
"HLA-DPA1",0,1.07882319241266,0.959,0.36,0,"11","HLA-DPA1"
"LINC00926",0,0.969570877063681,0.639,0.079,0,"11","LINC00926"
"TCL1A",0,0.916617837892517,0.468,0.054,0,"11","TCL1A"
"CD37",0,0.901996310029889,0.994,0.728,0,"11","CD37"
"TNFRSF13C",0,0.882545210125209,0.617,0.085,0,"11","TNFRSF13C"
"HLA-DMB",0,0.818011067403867,0.643,0.106,0,"11","HLA-DMB"
"HLA-DMA",0,0.808832359978906,0.708,0.153,0,"11","HLA-DMA"
"CD22",0,0.805205302721298,0.5,0.056,0,"11","CD22"
"MARCH1",0,0.768849686978201,0.565,0.078,0,"11","MARCH1"
"VPREB3",0,0.767334649815925,0.487,0.059,0,"11","VPREB3"
"AFF3",0,0.759035581466377,0.511,0.07,0,"11","AFF3"
"STX7",0,0.731935121087278,0.576,0.133,0,"11","STX7"
"HVCN1",0,0.72195499604393,0.516,0.084,0,"11","HVCN1"
"ADAM28",0,0.720980896903851,0.457,0.056,0,"11","ADAM28"
"SWAP70",0,0.71430711112955,0.53,0.078,0,"11","SWAP70"
"FCER2",0,0.709598455586015,0.432,0.053,0,"11","FCER2"
"POU2F2",0,0.702293770955916,0.678,0.211,0,"11","POU2F2"
"TCF4",0,0.663432477688297,0.458,0.064,0,"11","TCF4"
"IL4R",0,0.650932530171344,0.452,0.124,0,"11","IL4R"
"HLA-DRB5",0,0.650790132848215,0.503,0.121,0,"11","HLA-DRB5"
"COBLL1",0,0.636901552418717,0.391,0.046,0,"11","COBLL1"
"PLPP5",0,0.628329865664702,0.443,0.095,0,"11","PLPP5"
"PAX5",0,0.625114265541756,0.383,0.043,0,"11","PAX5"
"FCRL1",0,0.619185654651961,0.408,0.048,0,"11","FCRL1"
"FAM129C",0,0.593898534472596,0.393,0.049,0,"11","FAM129C"
"STRBP",0,0.591918347106831,0.464,0.1,0,"11","STRBP"
"BCL11A",0,0.589922267801356,0.421,0.052,0,"11","BCL11A"
"BCL7A",0,0.585543064579141,0.371,0.057,0,"11","BCL7A"
"NCF1",0,0.573640551873357,0.661,0.214,0,"11","NCF1"
"BIRC3",0,0.568843324649455,0.637,0.244,0,"11","BIRC3"
"FCRL5",0,0.54288555533011,0.242,0.027,0,"11","FCRL5"
"RP11-231C14.7",0,0.533905238707771,0.337,0.047,0,"11","RP11-231C14.7"
"SNX2",0,0.526864572670373,0.607,0.195,0,"11","SNX2"
"IRF8",0,0.526222777834564,0.435,0.075,0,"11","IRF8"
"REL",0,0.519850068455443,0.723,0.305,0,"11","REL"
"P2RX5",0,0.510864804931215,0.37,0.064,0,"11","P2RX5"
"RP11-693J15.5",0,0.491108402831425,0.287,0.033,0,"11","RP11-693J15.5"
"FAM26F",0,0.484728502000982,0.429,0.09,0,"11","FAM26F"
"HLA-DQA2",0,0.473990322503547,0.263,0.042,0,"11","HLA-DQA2"
"PRKCB",0,0.472051235449413,0.71,0.32,0,"11","PRKCB"
"BLK",0,0.47075950084203,0.332,0.049,0,"11","BLK"
"CD83",0,0.470306939497678,0.344,0.067,0,"11","CD83"
"FCRL2",0,0.45956299513135,0.278,0.032,0,"11","FCRL2"
"KIAA0125",0,0.457971643691252,0.27,0.036,0,"11","KIAA0125"
"EAF2",0,0.457885823203641,0.342,0.06,0,"11","EAF2"
"GAPT",0,0.454041973406858,0.331,0.046,0,"11","GAPT"
"YBX3",0,0.452501660760092,0.452,0.139,0,"11","YBX3"
"JCHAIN",0,0.446339818412162,0.295,0.053,0,"11","JCHAIN"
"PCDH9",0,0.445711811504443,0.21,0.021,0,"11","PCDH9"
"CD40",0,0.441630102709733,0.31,0.044,0,"11","CD40"
"SMIM14",0,0.436456593868679,0.409,0.112,0,"11","SMIM14"
"GNG7",0,0.436362927956532,0.335,0.053,0,"11","GNG7"
"BASP1",0,0.433564577773457,0.316,0.045,0,"11","BASP1"
"ARHGAP24",0,0.425802763800571,0.293,0.039,0,"11","ARHGAP24"
"HLA-DOB",0,0.425718380065971,0.298,0.04,0,"11","HLA-DOB"
"ORAI2",0,0.420120690808411,0.407,0.105,0,"11","ORAI2"
"SEL1L3",0,0.419127626791217,0.373,0.093,0,"11","SEL1L3"
"PARP14",0,0.41886843829536,0.602,0.243,0,"11","PARP14"
"FCMR",0,0.417634414760547,0.618,0.27,0,"11","FCMR"
"CXXC5",0,0.411180823772755,0.433,0.113,0,"11","CXXC5"
"SPIB",0,0.411121103911996,0.288,0.04,0,"11","SPIB"
"CCDC50",0,0.406487876789716,0.369,0.083,0,"11","CCDC50"
"LY86",0,0.401373135576845,0.337,0.057,0,"11","LY86"
"PHACTR1",0,0.397744685592853,0.297,0.046,0,"11","PHACTR1"
"PKIG",0,0.394088927593828,0.288,0.043,0,"11","PKIG"
"CD24",0,0.391366161048368,0.269,0.038,0,"11","CD24"
"CYB561A3",0,0.388824433058674,0.365,0.097,0,"11","CYB561A3"
"ZCCHC7",0,0.386862254953137,0.528,0.204,0,"11","ZCCHC7"
"BTK",0,0.384930647853377,0.293,0.042,0,"11","BTK"
"MTSS1",0,0.379809360179886,0.401,0.116,0,"11","MTSS1"
"BACH2",0,0.376840434743023,0.334,0.094,0,"11","BACH2"
"PDLIM1",0,0.376238998553003,0.319,0.061,0,"11","PDLIM1"
"TMEM156",0,0.373302140690576,0.387,0.119,0,"11","TMEM156"
"BLNK",0,0.366868698761386,0.247,0.032,0,"11","BLNK"
"TRIM38",0,0.366732488819159,0.557,0.229,0,"11","TRIM38"
"NCOA3",0,0.364092013783097,0.505,0.191,0,"11","NCOA3"
"FCHSD2",0,0.363689551097604,0.344,0.092,0,"11","FCHSD2"
"CDCA7L",0,0.362553927412628,0.284,0.054,0,"11","CDCA7L"
"TSPAN13",0,0.362387828146897,0.231,0.027,0,"11","TSPAN13"
"ADK",0,0.354749158484976,0.383,0.126,0,"11","ADK"
"CIITA",0,0.35381947955599,0.244,0.033,0,"11","CIITA"
"EBF1",0,0.351774826645783,0.219,0.027,0,"11","EBF1"
"FCRLA",0,0.348697099635789,0.239,0.032,0,"11","FCRLA"
"TPD52",0,0.347889904192621,0.38,0.113,0,"11","TPD52"
"PLEKHA2",0,0.347757814232628,0.447,0.159,0,"11","PLEKHA2"
"LYN",0,0.345230774047998,0.476,0.131,0,"11","LYN"
"TMEM154",0,0.343443906309578,0.4,0.122,0,"11","TMEM154"
"HHEX",0,0.341385769888112,0.275,0.044,0,"11","HHEX"
"MARCKS",0,0.340091151690545,0.327,0.065,0,"11","MARCKS"
"PLEKHF2",0,0.328743826768891,0.382,0.123,0,"11","PLEKHF2"
"SNX29",0,0.327570743506694,0.308,0.081,0,"11","SNX29"
"DAPP1",0,0.317425990872084,0.315,0.076,0,"11","DAPP1"
"RAB30",0,0.315884426794681,0.253,0.054,0,"11","RAB30"
"CD19",0,0.313608298502552,0.215,0.028,0,"11","CD19"
"CD72",0,0.312181790560754,0.214,0.035,0,"11","CD72"
"OSBPL10",0,0.307344332160062,0.244,0.048,0,"11","OSBPL10"
"GGA2",0,0.304236917670648,0.354,0.11,0,"11","GGA2"
"FCRL3",0,0.303249300831269,0.276,0.078,0,"11","FCRL3"
"WDFY4",0,0.302264508615364,0.201,0.025,0,"11","WDFY4"
