AASS,SERPINB3,CDH3,MAPK6,RAB10,TPX2,BIRC5,TGM1,FERMT1,HAS3,SQLE,PON2,CDC20,ATP10B,GJB6,TNFSF10,RAB38,CKS2,PI3,TXNDC17,TOP2A,CCNB1,DSC2,DSG3,TCN1,TMEM165,EHF,PRRG4,MPHOSPH6,CKAP4,NUSAP1,CLCA2,GLTP,SLC7A1,SLC39A6,S100A8,S100A7,ABCA12,TPBG,FAM83A,MPZL2,TMEM45B,MX1,PDZK1IP1,VSNL1,S100A11,S100A9,IFI16,ZC3H12A,PTTG1,FABP5,GJB2,IFI27,KLK13,PGM2,SPRR1B,HSPA4,DEFB4A,RRM2,UBE2C,HIGD1A,KPNA2,S100A7A,FAM110C,KRT16,GM2A,S100A2,SERPINB13,MPZL1,AKR1B10,PNP,KRT6A,SERPINB4,SPRR2A
0.10141982056371772,0.10023533007315123,0.04630177552584707,0.0053107438238870555,-0.12772647643345234,-0.1016238296796377,0.13355343678888892,0.02684541974772009,0.020689347240309224,0.04779960887828437,-0.18681637415838154,-0.02252491467348494,0.055153668839775044,-0.044252259389035375,0.11939306486916523,0.011642799570000223,-0.003507323904254532,-0.047770228125884676,0.05139839031288128,0.10204666880014095,0.04117274474435814,0.0651106433543904,0.04906931532340285,0.09317432937720996,0.018366341525924673,-0.030372941161823333,0.0703962745569647,-0.03410687500048468,0.01016251101242751,-0.04809481923337306,0.02920958063566481,0.12914758518491276,-0.0721567314270576,0.01808165551138475,-0.02198437786255658,0.06799118061668831,0.059550703276873763,-0.05896423011191339,-0.0008488582465533273,0.11785346280975503,0.08011566767122114,0.035771032981061435,-0.1291250226843067,0.06000601086830205,0.16089465179182835,0.0645984042532993,0.05029029045920028,0.06856865525816472,0.13425123248615314,0.04289847278994195,0.014611591365398531,0.10526003167861814,0.023059049362923058,0.05354938995159178,0.01857675116642256,0.04740876828352355,-0.05273289526093283,0.10552943439065968,0.05371244072258942,0.05801806604547233,-0.0544568714986008,0.03301818165346691,0.05320285968614495,0.012966751943322991,-0.043799062272873085,0.07289124536553326,-0.0036532078653439166,0.06622538641394873,-0.10532303307089566,0.02044028112060016,0.053211489130516494,-0.0008263068215408238,0.12111537229739908,0.057545132902288784
