AASS,SERPINB3,CDH3,MAPK6,RAB10,TPX2,BIRC5,TGM1,FERMT1,HAS3,SQLE,PON2,CDC20,ATP10B,GJB6,TNFSF10,RAB38,CKS2,PI3,TXNDC17,TOP2A,CCNB1,DSC2,DSG3,TCN1,TMEM165,EHF,PRRG4,MPHOSPH6,CKAP4,NUSAP1,CLCA2,GLTP,SLC7A1,SLC39A6,S100A8,S100A7,ABCA12,TPBG,FAM83A,MPZL2,TMEM45B,MX1,PDZK1IP1,VSNL1,S100A11,S100A9,IFI16,ZC3H12A,PTTG1,FABP5,GJB2,IFI27,KLK13,PGM2,SPRR1B,HSPA4,DEFB4A,RRM2,UBE2C,HIGD1A,KPNA2,S100A7A,FAM110C,KRT16,GM2A,S100A2,SERPINB13,MPZL1,AKR1B10,PNP,KRT6A,SERPINB4,SPRR2A
0.10356174042398356,0.272387279564801,-0.023344224748572562,0.09779608046580299,-0.4674757718972525,0.20428110212546868,0.2733917553608708,0.4322708861766461,-0.15237892955015991,-0.1982814224701152,-0.36447886867287665,-0.030249042097615697,-0.1255355404113023,0.17932644928353147,0.0888705884140139,0.16424121924238017,-0.4903346528725265,-0.00023158069934309938,0.2758938867092473,-0.20206754608575336,0.0754569520963353,0.27032908577492265,-0.06429923511538133,0.40653148945648543,-0.04517427170720533,-0.22541687973324187,0.2998663602610239,-0.26298441838534004,-0.26022091099855676,0.057975480313085796,-0.14773115626141387,-0.02719559298306054,-0.07898742983090691,-0.35435246658296193,-0.2359430482527385,0.09501504660645779,0.0537186326495265,-0.04921920236079707,0.4266934562455024,0.12836058988468374,0.200688742457912,-0.14428057766001356,-0.31251835771279735,0.38958752242565625,0.2028185223975995,0.06795980885353214,0.29510259449350734,-0.20247944775200666,0.2578803985601519,-0.4900608114146093,0.43087957418298933,0.2652772500797319,-0.109881539373771,-0.25406208080174847,0.3257833144380321,0.2885941632719166,0.06009073471625792,-0.3608040622447756,0.16876618673150817,0.2388439120391988,-0.1289517644111341,0.413618584355237,-0.3346199389041435,-0.2243036169172768,-0.35364368924779443,0.023575084330455465,-0.25585279322148247,0.5213565740536136,-0.07646737069928067,0.19749377426804002,0.3791541663362377,-0.3831561879340071,-0.06997791461932815,-0.24213309684040843
